"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Euro","Denmark","11,557,241",""
"1992","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Tonnes product weight","Denmark","44,500",""
"1992","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Euro/Tonne","Denmark","260",""
"1992","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Euro","Denmark","1,200,785",""
"1992","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Tonnes product weight","Denmark","758",""
"1992","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,585",""
"1992","Total","Marine fishes not identified","All presentation forms","Human consumption","Euro","Denmark","133,689",""
"1992","Total","Marine fishes not identified","All presentation forms","Human consumption","Tonnes product weight","Denmark","273",""
"1992","Total","Marine fishes not identified","All presentation forms","Human consumption","Euro/Tonne","Denmark","490",""
"1992","Total","Crustaceans","All presentation forms","Human consumption","Euro","Denmark","37,643,438",""
"1992","Total","Crustaceans","All presentation forms","Human consumption","Tonnes product weight","Denmark","12,232",""
"1992","Total","Crustaceans","All presentation forms","Human consumption","Euro/Tonne","Denmark","3,078",""
"1992","Total","Freshwater crustaceans","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Freshwater crustaceans","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Freshwater crustaceans","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Euro","Denmark","305,150",""
"1992","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Tonnes product weight","Denmark","250",""
"1992","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,220",""
"1992","Total","Lobsters, spiny-rock lobsters","All presentation forms","Human consumption","Euro","Denmark","19,700,083",""
"1992","Total","Lobsters, spiny-rock lobsters","All presentation forms","Human consumption","Tonnes product weight","Denmark","2,483",""
"1992","Total","Lobsters, spiny-rock lobsters","All presentation forms","Human consumption","Euro/Tonne","Denmark","7,933",""
"1992","Total","King crabs, squat-lobsters","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","King crabs, squat-lobsters","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","King crabs, squat-lobsters","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Shrimps, prawns","All presentation forms","Human consumption","Euro","Denmark","17,638,205",""
"1992","Total","Shrimps, prawns","All presentation forms","Human consumption","Tonnes product weight","Denmark","9,498",""
"1992","Total","Shrimps, prawns","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,857",""
"1992","Total","Krill, planktonic crustaceans","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Krill, planktonic crustaceans","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Krill, planktonic crustaceans","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Miscellaneous marine crustaceans","All presentation forms","Human consumption","Euro","Denmark",":","z"
"1992","Total","Miscellaneous marine crustaceans","All presentation forms","Human consumption","Tonnes product weight","Denmark",":","z"
"1992","Total","Miscellaneous marine crustaceans","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Molluscs","All presentation forms","Human consumption","Euro","Denmark","11,729,327",""
"1992","Total","Molluscs","All presentation forms","Human consumption","Tonnes product weight","Denmark","139,240",""
"1992","Total","Molluscs","All presentation forms","Human consumption","Euro/Tonne","Denmark","84",""
"1992","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Euro","Denmark","94",""
"1992","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Abalones, winkles, conchs","All presentation forms","Human consumption","Euro/Tonne","Denmark","468",""
"1992","Total","Oysters","All presentation forms","Human consumption","Euro","Denmark","609",""
"1992","Total","Oysters","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Oysters","All presentation forms","Human consumption","Euro/Tonne","Denmark","6,089",""
"1992","Total","Mussels","All presentation forms","Human consumption","Euro","Denmark","11,112,198",""
"1992","Total","Mussels","All presentation forms","Human consumption","Tonnes product weight","Denmark","136,271",""
"1992","Total","Mussels","All presentation forms","Human consumption","Euro/Tonne","Denmark","82",""
"1992","Total","Scallops, pectens","All presentation forms","Human consumption","Euro","Denmark","66",""
"1992","Total","Scallops, pectens","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Scallops, pectens","All presentation forms","Human consumption","Euro/Tonne","Denmark","663",""
"1992","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Euro","Denmark","492,934",""
"1992","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Tonnes product weight","Denmark","2,907",""
"1992","Total","Clams, cockles, arkshells","All presentation forms","Human consumption","Euro/Tonne","Denmark","170",""
"1992","Total","Squids, cuttlefishes, octopuses","All presentation forms","Human consumption","Euro","Denmark","123,426",""
"1992","Total","Squids, cuttlefishes, octopuses","All presentation forms","Human consumption","Tonnes product weight","Denmark","62",""
"1992","Total","Squids, cuttlefishes, octopuses","All presentation forms","Human consumption","Euro/Tonne","Denmark","1,978",""
"1992","Total","Miscellaneous aquatic animals","All presentation forms","Human consumption","Euro","Denmark","32",""
"1992","Total","Miscellaneous aquatic animals","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Miscellaneous aquatic animals","All presentation forms","Human consumption","Euro/Tonne","Denmark","162",""
"1992","Total","Sea-urchins and other echinoderms","All presentation forms","Human consumption","Euro","Denmark","32",""
"1992","Total","Sea-urchins and other echinoderms","All presentation forms","Human consumption","Tonnes product weight","Denmark","0",""
"1992","Total","Sea-urchins and other echinoderms","All presentation forms","Human consumption","Euro/Tonne","Denmark","162",""
"1992","Total","Noble crayfish - Astacus astacus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Noble crayfish - Astacus astacus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Noble crayfish - Astacus astacus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Argentines - Argentina spp","All presentation forms","Human consumption","Euro","Denmark","2,042,960",""
"1992","Total","Argentines - Argentina spp","All presentation forms","Human consumption","Tonnes product weight","Denmark","4,789",""
"1992","Total","Argentines - Argentina spp","All presentation forms","Human consumption","Euro/Tonne","Denmark","427",""
"1992","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
"1992","Total","Euro-American crayfishes nei - Astacidae, Cambaridae","All presentation forms","Human consumption","Euro","Denmark",":",""
"1992","Total","Euro-American crayfishes nei - Astacidae, Cambaridae","All presentation forms","Human consumption","Tonnes product weight","Denmark",":",""
"1992","Total","Euro-American crayfishes nei - Astacidae, Cambaridae","All presentation forms","Human consumption","Euro/Tonne","Denmark",":",""
