"Species","LandedValue","Landings","ObservedPrice","FishingEntityName","Year"
"Price/Lb ($) Greater amberjack",1571,0.25582609668,6140.89031724189,"American Samoa",2011
"Barracudas",5093,0.90446318578,5630.96439973712,"American Samoa",2011
"Bottomfishes (unknown)",17359,2.65442254924,6539.65210059346,"American Samoa",2011
"Bigeye bream",447,0.07076040972,6317.09174337438,"American Samoa",2011
"Catfishes",118,0.01769010243,6670.39665072194,"American Samoa",2011
"Eels",499,0.07665711053,6509.50703137597,"American Samoa",2011
"Longnose emperor",635,0.10477983747,6060.32625486568,"American Samoa",2011
"Orangespot emperor",506,0.07801788764,6485.69213171791,"American Samoa",2011
"Redgill emperor",11055,1.76039198797,6279.85134876017,"American Samoa",2011
"Emperors",8583,1.33582952965,6425.2210401793,"American Samoa",2011
"Gold banded fusilier",60,0.0090718474,6613.86786554633,"American Samoa",2011
"Goatfishes",111,0.01723651006,6439.81871118984,"American Samoa",2011
"Peacock grouper",17,0.00272155422,6246.43076190486,"American Samoa",2011
"Groupers",2984,0.46175703266,6462.27298978069,"American Samoa",2011
"Inshore groupers",626,0.09842954429,6359.87908422734,"American Samoa",2011
"Black jack",728,0.12927382545,5631.45708317863,"American Samoa",2011
"Goldflag jobfish",1198,0.19549831147,6127.93016467479,"American Samoa",2011
"Gray jobfish",5388,0.87497968173,6157.85727657916,"American Samoa",2011
"Silverjaw jobfish (lehi)",4309,0.66542000679,6475.60932348083,"American Samoa",2011
"Spiny lobster",9125,1.01695409354,8972.87307063786,"American Samoa",2011
"Yellow - edged lyretail",51,0.00771107029,6613.86786554633,"American Samoa",2011
"White - edged lyretail",2314,0.362873896,6376.87093369758,"American Samoa",2011
"Mackerel",165,0.02540117272,6495.763082233,"American Samoa",2011
"Mahimahi",51525,9.3485387457,5511.55655462194,"American Samoa",2011
"Black marlin",2717,1.11946596916,2427.05010679219,"American Samoa",2011
"Blue marlin",137761,24.99475395648,5511.59656301737,"American Samoa",2011
"Mullets",34,0.00544310844,6246.43076190486,"American Samoa",2011
"Octopus",1301,0.19731268095,6593.59547362128,"American Samoa",2011
"Oilfish",707,0.12836664071,5507.66146165047,"American Samoa",2011
"Parrotfishes",16853,2.61677438253,6440.37182284927,"American Samoa",2011
"Terapon perch",48,0.00725747792,6613.86786554633,"American Samoa",2011
"Spiny pufferfish",41,0.00635029318,6456.39482112856,"American Samoa",2011
"Rainbow runner",451,0.07166759446,6292.94178768227,"American Samoa",2011
"Rudderfishes",273,0.04218409041,6471.6341480077,"American Samoa",2011
"Sailfish",15158,2.75013053931,5511.73836417347,"American Samoa",2011
"Bigeye scad",307,0.04944156833,6209.3499532805,"American Samoa",2011
"Sharks (unknown)",406,0.08073944186,5028.5212610708,"American Samoa",2011
"Black snapper",210,0.03220505827,6520.71479701751,"American Samoa",2011
"Blue - lined snapper",8522,1.20383414998,7079.04822283168,"American Samoa",2011
"Flower snapper (gindai)",122,0.01905087954,6403.90380632263,"American Samoa",2011
"Humpback snapper",12352,1.93184990383,6393.87147806435,"American Samoa",2011
"Longtail snapper (onaga)",10820,1.73680518473,6229.82939890409,"American Samoa",2011
"Onespot snapper",205,0.03265865064,6277.05052054165,"American Samoa",2011
"Ruby snapper (ehu)",1119,0.18007617089,6214.03706259138,"American Samoa",2011
"Stone's snapper",671,0.10296546799,6516.74792625783,"American Samoa",2011
"Twinspot/red snapper",1046,0.16102529135,6495.87397874315,"American Samoa",2011
"Pink snapper (opakapaka)",1414,0.21908511471,6454.11260309352,"American Samoa",2011
"Deep water snappers",587,0.09026488163,6503.08280917202,"American Samoa",2011
"Soldierfishes",139,0.0226796185,6128.8508887396,"American Samoa",2011
"Squirrelfishes",4587,0.71350079801,6428.86456860797,"American Samoa",2011
"Surgeonfishes/tangs",38657,6.02506745071,6416.02775674231,"American Samoa",2011
"Swordfish",58272,10.61723660459,5488.43377709112,"American Samoa",2011
"Trevallies",141,0.02222602613,6343.91407511586,"American Samoa",2011
"Triggerfishes",135,0.02177243376,6200.50112394968,"American Samoa",2011
"Tunas (unknown)",3024,0.5488467677,5509.73455245512,"American Samoa",2011
"Albacore tuna",5943777,2312.78720878051,2569.96276070467,"American Samoa",2011
"Bigeye tuna",527760,173.40065198071,3043.58717208693,"American Samoa",2011
"Dogtooth tuna",902,0.15921092187,5665.44046982221,"American Samoa",2011
"Kawakawa",613,0.13970644996,4387.77164673149,"American Samoa",2011
"Skipjack tuna",221920,118.50735695568,1872.62635587253,"American Samoa",2011
"Yellowfin tuna",1272208,545.25114098301,2333.25142191613,"American Samoa",2011
"Unicornfishes",11541,1.84929609249,6240.75292586625,"American Samoa",2011
"Wahoo",316415,126.39079234628,2503.4655937048,"American Samoa",2011
