"SPEC","Species","UNIT","Measure","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PCUT","Cuttlefish","LC","National Currency","GBR","United Kingdom","2007","2007","GBP","Pound Sterling","0","units",,,165000,,
"PCUT","Cuttlefish","LC","National Currency","GBR","United Kingdom","2008","2008","GBP","Pound Sterling","0","units",,,80706,,
"PCUT","Cuttlefish","LC","National Currency","GBR","United Kingdom","2009","2009","GBP","Pound Sterling","0","units",,,20222,,
"PCUT","Cuttlefish","LC","National Currency","GBR","United Kingdom","2010","2010","GBP","Pound Sterling","0","units",,,126534.2,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","1995","1995","TONNE","Tonnes","0","units",,,3,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,1.238,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","1997","1997","TONNE","Tonnes","0","units",,,0.357,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","1998","1998","TONNE","Tonnes","0","units",,,0.925,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","1999","1999","TONNE","Tonnes","0","units",,,2.496,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","2000","2000","TONNE","Tonnes","0","units",,,1.5,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","2002","2002","TONNE","Tonnes","0","units",,,0.5,,
"PCUT","Cuttlefish","TON","Tonnes","PRT","Portugal","2008","2008","TONNE","Tonnes","0","units",,,0.139,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","PRT","Portugal","1995","1995","EUR","Euro","0","units",,,520944.524,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","PRT","Portugal","1996","1996","EUR","Euro","0","units",,,49.88,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","PRT","Portugal","2007","2007","EUR","Euro","0","units",,,117.58,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","PRT","Portugal","2010","2010","EUR","Euro","0","units",,,38.67,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1995","1995","DKK","Danish Krone","0","units",,,631000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1996","1996","DKK","Danish Krone","0","units",,,631000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1997","1997","DKK","Danish Krone","0","units",,,789000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1998","1998","DKK","Danish Krone","0","units",,,1146000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1999","1999","DKK","Danish Krone","0","units",,,1357000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2000","2000","DKK","Danish Krone","0","units",,,1026000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2001","2001","DKK","Danish Krone","0","units",,,1982000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2002","2002","DKK","Danish Krone","0","units",,,2149000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2003","2003","DKK","Danish Krone","0","units",,,2257000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2004","2004","DKK","Danish Krone","0","units",,,2725000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2005","2005","DKK","Danish Krone","0","units",,,4237000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2006","2006","DKK","Danish Krone","0","units",,,5277000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2007","2007","DKK","Danish Krone","0","units",,,6648827,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2008","2008","DKK","Danish Krone","0","units",,,8951193,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2009","2009","DKK","Danish Krone","0","units",,,7424435,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2010","2010","DKK","Danish Krone","0","units",,,6036691,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2002","2002","EUR","Euro","0","units",,,188103258.59,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2003","2003","EUR","Euro","0","units",,,11000,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2004","2004","EUR","Euro","0","units",,,75282000,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2005","2005","EUR","Euro","0","units",,,10345.85,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2006","2006","EUR","Euro","0","units",,,32043.09,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2007","2007","EUR","Euro","0","units",,,26347.004,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2008","2008","EUR","Euro","0","units",,,124000,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2009","2009","EUR","Euro","0","units",,,67084.071,,
"PSKI","Skipjack","LC","National Currency","ESP","Spain","2010","2010","EUR","Euro","0","units",,,8066,,
"PTOF","TOTAL FISH","LC","National Currency","POL","Poland","2004","2004","PLN","Zloty","0","units",,,648619,,
"PTOF","TOTAL FISH","LC","National Currency","POL","Poland","2005","2005","PLN","Zloty","0","units",,,1638000,,
"PTOF","TOTAL FISH","LC","National Currency","POL","Poland","2006","2006","PLN","Zloty","0","units",,,2496000,,
"PTOF","TOTAL FISH","LC","National Currency","POL","Poland","2007","2007","PLN","Zloty","0","units",,,10056000,,
"PTOF","TOTAL FISH","LC","National Currency","POL","Poland","2009","2009","PLN","Zloty","0","units",,,21280823,,
"PTOF","TOTAL FISH","LC","National Currency","POL","Poland","2010","2010","PLN","Zloty","0","units",,,39117903,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2000","2000","TONNE","Tonnes","0","units",,,117.3,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2001","2001","TONNE","Tonnes","0","units",,,8.864,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2002","2002","TONNE","Tonnes","0","units",,,5.961,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2003","2003","TONNE","Tonnes","0","units",,,5,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2004","2004","TONNE","Tonnes","0","units",,,34,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2005","2005","TONNE","Tonnes","0","units",,,43,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2006","2006","TONNE","Tonnes","0","units",,,43,,
"PHAD","Haddock","TON","Tonnes","FRA","France","2009","2009","TONNE","Tonnes","0","units",,,81,,
"POTP","Other Pelagics","TON","Tonnes","DEU","Germany","2005","2005","TONNE","Tonnes","0","units",,,4,,
"POTP","Other Pelagics","TON","Tonnes","DEU","Germany","2006","2006","TONNE","Tonnes","0","units",,,5203,,
"POTP","Other Pelagics","TON","Tonnes","DEU","Germany","2007","2007","TONNE","Tonnes","0","units",,,2279,,
"POTP","Other Pelagics","TON","Tonnes","DEU","Germany","2008","2008","TONNE","Tonnes","0","units",,,1216,,
"POTP","Other Pelagics","TON","Tonnes","DEU","Germany","2009","2009","TONNE","Tonnes","0","units",,,2039,,
"POTP","Other Pelagics","TON","Tonnes","DEU","Germany","2010","2010","TONNE","Tonnes","0","units",,,2329.25,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","1995","1995","GBP","Pound Sterling","0","units",,,452750,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","1996","1996","GBP","Pound Sterling","0","units",,,721160,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","1997","1997","GBP","Pound Sterling","0","units",,,968330,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","1998","1998","GBP","Pound Sterling","0","units",,,65165380,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","1999","1999","GBP","Pound Sterling","0","units",,,1186942,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2000","2000","GBP","Pound Sterling","0","units",,,1688772.65,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2001","2001","GBP","Pound Sterling","0","units",,,3914238,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2002","2002","GBP","Pound Sterling","0","units",,,5338760.06,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2003","2003","GBP","Pound Sterling","0","units",,,4465362.67,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2004","2004","GBP","Pound Sterling","0","units",,,6985899.45,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2005","2005","GBP","Pound Sterling","0","units",,,13651514.97,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2006","2006","GBP","Pound Sterling","0","units",,,18609000,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2007","2007","GBP","Pound Sterling","0","units",,,16493000,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2008","2008","GBP","Pound Sterling","0","units",,,17293866,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2009","2009","GBP","Pound Sterling","0","units",,,18052573.82,,
"PMAC","Mackerel","LC","National Currency","GBR","United Kingdom","2010","2010","GBP","Pound Sterling","0","units",,,32760332.2,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","1999","1999","TONNE","Tonnes","0","units",,,7,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2000","2000","TONNE","Tonnes","0","units",,,10,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2001","2001","TONNE","Tonnes","0","units",,,4,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2002","2002","TONNE","Tonnes","0","units",,,7,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2003","2003","TONNE","Tonnes","0","units",,,1,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2005","2005","TONNE","Tonnes","0","units",,,2,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2006","2006","TONNE","Tonnes","0","units",,,1,,
"PALP","Alaska Pollack","TON","Tonnes","BEL","Belgium","2008","2008","TONNE","Tonnes","0","units",,,0.2,,
"PGRH","Greenland Halibut","TON","Tonnes","NLD","Netherlands","2009","2009","TONNE","Tonnes","0","units",,,0,,
"PGRH","Greenland Halibut","TON","Tonnes","NLD","Netherlands","2010","2010","TONNE","Tonnes","0","units",,,0,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2000","2000","SEK","Swedish Krona","0","units",,,3000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2001","2001","SEK","Swedish Krona","0","units",,,9000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2002","2002","SEK","Swedish Krona","0","units",,,7000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2003","2003","SEK","Swedish Krona","0","units",,,18000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2004","2004","SEK","Swedish Krona","0","units",,,14000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2005","2005","SEK","Swedish Krona","0","units",,,10000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2006","2006","SEK","Swedish Krona","0","units",,,23000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2007","2007","SEK","Swedish Krona","0","units",,,11000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2008","2008","SEK","Swedish Krona","0","units",,,14000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2009","2009","SEK","Swedish Krona","0","units",,,16000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","SWE","Sweden","2010","2010","SEK","Swedish Krona","0","units",,,4000,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","SWE","Sweden","2010","2010","TONNE","Tonnes","0","units",,,0,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","1997","1997","TONNE","Tonnes","0","units",,,108057,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","1998","1998","TONNE","Tonnes","0","units",,,89652,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2000","2000","TONNE","Tonnes","0","units",,,51449,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2001","2001","TONNE","Tonnes","0","units",,,35126,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2002","2002","TONNE","Tonnes","0","units",,,40221,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2003","2003","TONNE","Tonnes","0","units",,,40768,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2004","2004","TONNE","Tonnes","0","units",,,37222,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2005","2005","TONNE","Tonnes","0","units",,,36280,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2006","2006","TONNE","Tonnes","0","units",,,41466,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2007","2007","TONNE","Tonnes","0","units",,,29120,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2008","2008","TONNE","Tonnes","0","units",,,29855,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2009","2009","TONNE","Tonnes","0","units",,,33336,,
"PHOM","Horse Mackerel","TON","Tonnes","NLD","Netherlands","2010","2010","TONNE","Tonnes","0","units",,,21117,,
"PHOM","Horse Mackerel","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,3000,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","1995","1995","TONNE","Tonnes","0","units",,,6111,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","1996","1996","TONNE","Tonnes","0","units",,,1110,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","1997","1997","TONNE","Tonnes","0","units",,,454,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","1998","1998","TONNE","Tonnes","0","units",,,46,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","1999","1999","TONNE","Tonnes","0","units",,,123,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2000","2000","TONNE","Tonnes","0","units",,,12,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2001","2001","TONNE","Tonnes","0","units",,,11,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2002","2002","TONNE","Tonnes","0","units",,,5,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2003","2003","TONNE","Tonnes","0","units",,,22.228,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2004","2004","TONNE","Tonnes","0","units",,,2,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2006","2006","TONNE","Tonnes","0","units",,,4036,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2007","2007","TONNE","Tonnes","0","units",,,3705,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2008","2008","TONNE","Tonnes","0","units",,,12220,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2009","2009","TONNE","Tonnes","0","units",,,15115,,
"PRED","Redfish (incl. Pacific Rockfish)","TON","Tonnes","ISL","Iceland","2010","2010","TONNE","Tonnes","0","units",,,29186,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","BEL","Belgium","1997","1997","TONNE","Tonnes","0","units",,,1,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","BEL","Belgium","2001","2001","TONNE","Tonnes","0","units",,,3,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","BEL","Belgium","2003","2003","TONNE","Tonnes","0","units",,,1,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","BEL","Belgium","2005","2005","TONNE","Tonnes","0","units",,,1,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","BEL","Belgium","2006","2006","TONNE","Tonnes","0","units",,,0.7,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","BEL","Belgium","2010","2010","TONNE","Tonnes","0","units",,,1,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","1997","1997","EUR","Euro","0","units",,,1983.148,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","1999","1999","EUR","Euro","0","units",,,768.49,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2001","2001","EUR","Euro","0","units",,,400,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2003","2003","EUR","Euro","0","units",,,10000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2004","2004","EUR","Euro","0","units",,,11000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2005","2005","EUR","Euro","0","units",,,26000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2006","2006","EUR","Euro","0","units",,,59175,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2007","2007","EUR","Euro","0","units",,,9921,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2008","2008","EUR","Euro","0","units",,,1123,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2009","2009","EUR","Euro","0","units",,,4170,,
"PWSH","Whiting / Silver Hake","LC","National Currency","BEL","Belgium","2010","2010","EUR","Euro","0","units",,,16205,,
"PMAC","Mackerel","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,0.24,,
"PMAC","Mackerel","TON","Tonnes","PRT","Portugal","1997","1997","TONNE","Tonnes","0","units",,,0.007,,
"PMAC","Mackerel","TON","Tonnes","PRT","Portugal","2006","2006","TONNE","Tonnes","0","units",,,0.2,,
"PMAC","Mackerel","TON","Tonnes","PRT","Portugal","2007","2007","TONNE","Tonnes","0","units",,,0.1,,
"PMAC","Mackerel","TON","Tonnes","PRT","Portugal","2008","2008","TONNE","Tonnes","0","units",,,0.04,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","IRL","Ireland","2008","2008","TONNE","Tonnes","0","units",,,87.003,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","IRL","Ireland","2009","2009","TONNE","Tonnes","0","units",,,55.37,,
"POTW","Other Shellfish (incl. Whelk)","TON","Tonnes","IRL","Ireland","2010","2010","TONNE","Tonnes","0","units",,,26,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","1995","1995","NOK","Norwegian Krone","0","units",,,70000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","1996","1996","NOK","Norwegian Krone","0","units",,,510000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","1997","1997","NOK","Norwegian Krone","0","units",,,393000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","1998","1998","NOK","Norwegian Krone","0","units",,,576000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","1999","1999","NOK","Norwegian Krone","0","units",,,762000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2000","2000","NOK","Norwegian Krone","0","units",,,126000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2001","2001","NOK","Norwegian Krone","0","units",,,804000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2002","2002","NOK","Norwegian Krone","0","units",,,455000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2003","2003","NOK","Norwegian Krone","0","units",,,1637000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2004","2004","NOK","Norwegian Krone","0","units",,,375000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2005","2005","NOK","Norwegian Krone","0","units",,,78000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2006","2006","NOK","Norwegian Krone","0","units",,,7000,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2008","2008","NOK","Norwegian Krone","0","units",,,2700,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2009","2009","NOK","Norwegian Krone","0","units",,,7561.21,,
"PNOL","Norway Lobster (Nephrops)","LC","National Currency","NOR","Norway","2010","2010","NOK","Norwegian Krone","0","units",,,4852,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","1995","1995","EUR","Euro","0","units",,,165853.188,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","1996","1996","EUR","Euro","0","units",,,267483.024,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","1997","1997","EUR","Euro","0","units",,,4668204.743,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","1998","1998","EUR","Euro","0","units",,,239980.497,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","1999","1999","EUR","Euro","0","units",,,124434.332,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2000","2000","EUR","Euro","0","units",,,133322.498,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2001","2001","EUR","Euro","0","units",,,541000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2002","2002","EUR","Euro","0","units",,,112000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2003","2003","EUR","Euro","0","units",,,278000,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2005","2005","EUR","Euro","0","units",,,195284,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2006","2006","EUR","Euro","0","units",,,240163,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2007","2007","EUR","Euro","0","units",,,146040,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2008","2008","EUR","Euro","0","units",,,105593.98,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2009","2009","EUR","Euro","0","units",,,76516,,
"PWSH","Whiting / Silver Hake","LC","National Currency","IRL","Ireland","2010","2010","EUR","Euro","0","units",,,132843,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","1995","1995","ISK","Iceland Krona","0","units",,,20000000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","1996","1996","ISK","Iceland Krona","0","units",,,9240000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","1997","1997","ISK","Iceland Krona","0","units",,,1320000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","1998","1998","ISK","Iceland Krona","0","units",,,22200000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","1999","1999","ISK","Iceland Krona","0","units",,,9982000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2000","2000","ISK","Iceland Krona","0","units",,,3864000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2001","2001","ISK","Iceland Krona","0","units",,,3000000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2002","2002","ISK","Iceland Krona","0","units",,,2000000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2003","2003","ISK","Iceland Krona","0","units",,,9400000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2004","2004","ISK","Iceland Krona","0","units",,,21000000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2005","2005","ISK","Iceland Krona","0","units",,,10000000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2006","2006","ISK","Iceland Krona","0","units",,,27000000,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2007","2007","ISK","Iceland Krona","0","units",,,5380482,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2008","2008","ISK","Iceland Krona","0","units",,,51553737,,
"POTH","Other Groundfish","LC","National Currency","ISL","Iceland","2009","2009","ISK","Iceland Krona","0","units",,,266380689,,
"PCUT","Cuttlefish","LC","National Currency","NLD","Netherlands","2009","2009","EUR","Euro","0","units",,,0,,
"PCUT","Cuttlefish","LC","National Currency","NLD","Netherlands","2010","2010","EUR","Euro","0","units",,,0,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","1999","1999","TONNE","Tonnes","0","units",,,7479,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2000","2000","TONNE","Tonnes","0","units",,,1056,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2001","2001","TONNE","Tonnes","0","units",,,1147,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2002","2002","TONNE","Tonnes","0","units",,,1159,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2003","2003","TONNE","Tonnes","0","units",,,2664,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2004","2004","TONNE","Tonnes","0","units",,,3517,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2005","2005","TONNE","Tonnes","0","units",,,2180,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2006","2006","TONNE","Tonnes","0","units",,,2908,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2007","2007","TONNE","Tonnes","0","units",,,4320.1,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2008","2008","TONNE","Tonnes","0","units",,,5380,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2009","2009","TONNE","Tonnes","0","units",,,10020,,
"PPEL","Pelagics","TON","Tonnes","SWE","Sweden","2010","2010","TONNE","Tonnes","0","units",,,5068,,
"PMUS","Mussel","TON","Tonnes","ESP","Spain","2002","2002","TONNE","Tonnes","0","units",,,0.4,,
"PMUS","Mussel","TON","Tonnes","ESP","Spain","2010","2010","TONNE","Tonnes","0","units",,,0,,
"PFIR","FISH FOR REDUCTION","LC","National Currency","FIN","Finland","2003","2003","EUR","Euro","0","units",,,66500.04,,
"PFIR","FISH FOR REDUCTION","LC","National Currency","FIN","Finland","2004","2004","EUR","Euro","0","units",,,139697.28,,
"PFIR","FISH FOR REDUCTION","LC","National Currency","FIN","Finland","2005","2005","EUR","Euro","0","units",,,73915.2,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","1995","1995","TONNE","Tonnes","0","units",,,784.6,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","1996","1996","TONNE","Tonnes","0","units",,,1972.309,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","1997","1997","TONNE","Tonnes","0","units",,,374.249,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","1998","1998","TONNE","Tonnes","0","units",,,31919.204,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","1999","1999","TONNE","Tonnes","0","units",,,400.797,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","2000","2000","TONNE","Tonnes","0","units",,,575.6,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","2001","2001","TONNE","Tonnes","0","units",,,713.9,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","2002","2002","TONNE","Tonnes","0","units",,,120.59,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","2003","2003","TONNE","Tonnes","0","units",,,247.614,,
"PHOM","Horse Mackerel","TON","Tonnes","GBR","United Kingdom","2004","2004","TONNE","Tonnes","0","units",,,74.191,,
