"SPEC","Species","UNIT","Measure","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","1995","1995","TONNE","Tonnes","0","units",,,15667.2,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","1996","1996","TONNE","Tonnes","0","units",,,17062.583,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","1997","1997","TONNE","Tonnes","0","units",,,18386.717,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","1998","1998","TONNE","Tonnes","0","units",,,19657.752,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","1999","1999","TONNE","Tonnes","0","units",,,19122.318,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2000","2000","TONNE","Tonnes","0","units",,,19729,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2001","2001","TONNE","Tonnes","0","units",,,19515,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2002","2002","TONNE","Tonnes","0","units",,,18813.587,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2003","2003","TONNE","Tonnes","0","units",,,19309.542,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2004","2004","TONNE","Tonnes","0","units",,,21075.015,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2005","2005","TONNE","Tonnes","0","units",,,20335.527,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2006","2006","TONNE","Tonnes","0","units",,,19036.19,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2007","2007","TONNE","Tonnes","0","units",,,20801.418,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2008","2008","TONNE","Tonnes","0","units",,,26958,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2009","2009","TONNE","Tonnes","0","units",,,34054.897,,
"PSCA","Scallop","TON","Tonnes","GBR","United Kingdom","2010","2010","TONNE","Tonnes","0","units",,,43130.858,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","1995","1995","NOK","Norwegian Krone","0","units",,,104401000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","1996","1996","NOK","Norwegian Krone","0","units",,,149815000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","1997","1997","NOK","Norwegian Krone","0","units",,,123777000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","1998","1998","NOK","Norwegian Krone","0","units",,,194761000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","1999","1999","NOK","Norwegian Krone","0","units",,,192704000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2000","2000","NOK","Norwegian Krone","0","units",,,174149000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2001","2001","NOK","Norwegian Krone","0","units",,,201790000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2002","2002","NOK","Norwegian Krone","0","units",,,108653000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2003","2003","NOK","Norwegian Krone","0","units",,,96059000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2004","2004","NOK","Norwegian Krone","0","units",,,109003000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2005","2005","NOK","Norwegian Krone","0","units",,,112802000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2006","2006","NOK","Norwegian Krone","0","units",,,165004000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2007","2007","NOK","Norwegian Krone","0","units",,,100201000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2008","2008","NOK","Norwegian Krone","0","units",,,66114800,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2009","2009","NOK","Norwegian Krone","0","units",,,61980046.32,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","NOR","Norway","2010","2010","NOK","Norwegian Krone","0","units",,,104490758,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","1997","1997","EUR","Euro","0","units",,,87108000,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","1998","1998","EUR","Euro","0","units",,,115974300,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","1999","1999","EUR","Euro","0","units",,,110151569.243,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2000","2000","EUR","Euro","0","units",,,96539822,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2001","2001","EUR","Euro","0","units",,,101440678,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2002","2002","EUR","Euro","0","units",,,95270947.38,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2003","2003","EUR","Euro","0","units",,,76824905.56,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2004","2004","EUR","Euro","0","units",,,81337300,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2005","2005","EUR","Euro","0","units",,,94160929.96,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2006","2006","EUR","Euro","0","units",,,182936000,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2007","2007","EUR","Euro","0","units",,,305497000,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2008","2008","EUR","Euro","0","units",,,334230000,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2009","2009","EUR","Euro","0","units",,,103936318.014,,
"POTH","Other Groundfish","LC","National Currency","ESP","Spain","2010","2010","EUR","Euro","0","units",,,221302675,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2004","2004","TONNE","Tonnes","0","units",,,52345.64,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2005","2005","TONNE","Tonnes","0","units",,,50198.822,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2006","2006","TONNE","Tonnes","0","units",,,157531,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2007","2007","TONNE","Tonnes","0","units",,,251201.761,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2008","2008","TONNE","Tonnes","0","units",,,209611,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2009","2009","TONNE","Tonnes","0","units",,,61747.45,,
"PSQU","Squid","TON","Tonnes","TWN","Chinese Taipei","2010","2010","TONNE","Tonnes","0","units",,,60537.748,,
"PHER","Herring (Atlantic and Pacific)","LC","National Currency","EST","Estonia","2006","2006","EUR","Euro","0","units",,,2697310,,
"PHER","Herring (Atlantic and Pacific)","LC","National Currency","EST","Estonia","2007","2007","EUR","Euro","0","units",,,3499475,,
"PHER","Herring (Atlantic and Pacific)","LC","National Currency","EST","Estonia","2008","2008","EUR","Euro","0","units",,,4834308,,
"PHER","Herring (Atlantic and Pacific)","LC","National Currency","EST","Estonia","2009","2009","EUR","Euro","0","units",,,4258767,,
"PHER","Herring (Atlantic and Pacific)","LC","National Currency","EST","Estonia","2010","2010","EUR","Euro","0","units",,,3410960.832,,
"PYEL","Yellowfin","TON","Tonnes","ARG","Argentina","2009","2009","TONNE","Tonnes","0","units",,,5,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2000","2000","USD","US Dollar","0","units",,,37981000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2001","2001","USD","US Dollar","0","units",,,19831000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2002","2002","USD","US Dollar","0","units",,,17106000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2003","2003","USD","US Dollar","0","units",,,18186000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2004","2004","USD","US Dollar","0","units",,,14639000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2005","2005","USD","US Dollar","0","units",,,17223000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2006","2006","USD","US Dollar","0","units",,,13794000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2007","2007","USD","US Dollar","0","units",,,20431000,,
"PSWO","Swordfish","LC","National Currency","USA","United States","2008","2008","USD","US Dollar","0","units",,,18547000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","1995","1995","PLN","Zloty","0","units",,,145499000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","1996","1996","PLN","Zloty","0","units",,,234895000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","1997","1997","PLN","Zloty","0","units",,,374820000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","1998","1998","PLN","Zloty","0","units",,,379838000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","1999","1999","PLN","Zloty","0","units",,,256738000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2000","2000","PLN","Zloty","0","units",,,138169000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2001","2001","PLN","Zloty","0","units",,,146616000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2002","2002","PLN","Zloty","0","units",,,83340000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2003","2003","PLN","Zloty","0","units",,,79426000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2004","2004","PLN","Zloty","0","units",,,82827953,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2005","2005","PLN","Zloty","0","units",,,74622000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2006","2006","PLN","Zloty","0","units",,,84575000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2007","2007","PLN","Zloty","0","units",,,69627000,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2009","2009","PLN","Zloty","0","units",,,43300731.03,,
"PGRO","Groundfish","LC","National Currency","POL","Poland","2010","2010","PLN","Zloty","0","units",,,50258787.7,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","1995","1995","TONNE","Tonnes","0","units",,,33353,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","1996","1996","TONNE","Tonnes","0","units",,,36264,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","1997","1997","TONNE","Tonnes","0","units",,,41350,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","1998","1998","TONNE","Tonnes","0","units",,,38817,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","1999","1999","TONNE","Tonnes","0","units",,,42711,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2000","2000","TONNE","Tonnes","0","units",,,40652,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2001","2001","TONNE","Tonnes","0","units",,,35254,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2002","2002","TONNE","Tonnes","0","units",,,39662,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2003","2003","TONNE","Tonnes","0","units",,,34892,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2004","2004","TONNE","Tonnes","0","units",,,42785,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2005","2005","TONNE","Tonnes","0","units",,,41811,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2006","2006","TONNE","Tonnes","0","units",,,44579,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2007","2007","TONNE","Tonnes","0","units",,,38887,,
"PLOB","Lobster (rock or European)","TON","Tonnes","USA","United States","2008","2008","TONNE","Tonnes","0","units",,,39023,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","1997","1997","TONNE","Tonnes","0","units",,,27504,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","1998","1998","TONNE","Tonnes","0","units",,,27721,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","1999","1999","TONNE","Tonnes","0","units",,,35060,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2000","2000","TONNE","Tonnes","0","units",,,27952.576,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2001","2001","TONNE","Tonnes","0","units",,,23891.515,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2002","2002","TONNE","Tonnes","0","units",,,12518.774,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2003","2003","TONNE","Tonnes","0","units",,,25256.997,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2004","2004","TONNE","Tonnes","0","units",,,22401.506,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2005","2005","TONNE","Tonnes","0","units",,,14371.724,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2006","2006","TONNE","Tonnes","0","units",,,18759.593,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2007","2007","TONNE","Tonnes","0","units",,,31035.119,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2008","2008","TONNE","Tonnes","0","units",,,27037.823,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2009","2009","TONNE","Tonnes","0","units",,,19570.129,,
"PCLA","Clam","TON","Tonnes","ITA","Italy","2010","2010","TONNE","Tonnes","0","units",,,21838.908,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","1995","1995","EUR","Euro","0","units",,,51809747,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","1996","1996","EUR","Euro","0","units",,,61477594,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","1997","1997","EUR","Euro","0","units",,,67674932,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","1999","1999","EUR","Euro","0","units",,,61559618.76,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2000","2000","EUR","Euro","0","units",,,62534070.006,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2001","2001","EUR","Euro","0","units",,,68256300,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2002","2002","EUR","Euro","0","units",,,71387000,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2003","2003","EUR","Euro","0","units",,,78211000,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2004","2004","EUR","Euro","0","units",,,77589000,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2005","2005","EUR","Euro","0","units",,,78594000,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2006","2006","EUR","Euro","0","units",,,81694096,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2007","2007","EUR","Euro","0","units",,,79508036,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2008","2008","EUR","Euro","0","units",,,66599379,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2009","2009","EUR","Euro","0","units",,,57545282,,
"PGRT","GRAND TOTAL","LC","National Currency","BEL","Belgium","2010","2010","EUR","Euro","0","units",,,63132189,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","1995","1995","TONNE","Tonnes","0","units",,,1.9,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2000","2000","TONNE","Tonnes","0","units",,,233.1,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2001","2001","TONNE","Tonnes","0","units",,,233.1,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2002","2002","TONNE","Tonnes","0","units",,,266,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2003","2003","TONNE","Tonnes","0","units",,,202.698,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2005","2005","TONNE","Tonnes","0","units",,,50.071,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2006","2006","TONNE","Tonnes","0","units",,,347,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2007","2007","TONNE","Tonnes","0","units",,,159.404,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2008","2008","TONNE","Tonnes","0","units",,,145.521,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2009","2009","TONNE","Tonnes","0","units",,,54,,
"PHER","Herring (Atlantic and Pacific)","TON","Tonnes","ESP","Spain","2010","2010","TONNE","Tonnes","0","units",,,88,,
"PTLP","Tuna","LC","National Currency","ARG","Argentina","2006","2006","ARS","Argentine Peso","0","units",,,710210,,
"PTLP","Tuna","LC","National Currency","ARG","Argentina","2007","2007","ARS","Argentine Peso","0","units",,,150664.8,,
"PTLP","Tuna","LC","National Currency","ARG","Argentina","2009","2009","ARS","Argentine Peso","0","units",,,778083,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","1995","1995","GBP","Pound Sterling","0","units",,,23860990,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","1996","1996","GBP","Pound Sterling","0","units",,,23128840,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","1997","1997","GBP","Pound Sterling","0","units",,,23947470,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","1998","1998","GBP","Pound Sterling","0","units",,,27630600,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","1999","1999","GBP","Pound Sterling","0","units",,,27759624.18,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2000","2000","GBP","Pound Sterling","0","units",,,28413370,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2001","2001","GBP","Pound Sterling","0","units",,,28327828,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2002","2002","GBP","Pound Sterling","0","units",,,26386099.598,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2003","2003","GBP","Pound Sterling","0","units",,,28478149.56,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2004","2004","GBP","Pound Sterling","0","units",,,23783710.42,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2005","2005","GBP","Pound Sterling","0","units",,,23024603.82,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2006","2006","GBP","Pound Sterling","0","units",,,34826000,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2007","2007","GBP","Pound Sterling","0","units",,,39088000,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2008","2008","GBP","Pound Sterling","0","units",,,33572983,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2009","2009","GBP","Pound Sterling","0","units",,,31398350.12,,
"POTC","Other Crustaceans","LC","National Currency","GBR","United Kingdom","2010","2010","GBP","Pound Sterling","0","units",,,36188849.85,,
"PTOO","TOTAL AQUATIC PLANTS","LC","National Currency","AUS","Australia","1995","1995","AUD","Australian Dollar","0","units",,,121300000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","1995","1995","EUR","Euro","0","units",,,1227100.515,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","1996","1996","EUR","Euro","0","units",,,1738392.396,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","1997","1997","EUR","Euro","0","units",,,2104477.383,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","1998","1998","EUR","Euro","0","units",,,2013467.428,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","1999","1999","EUR","Euro","0","units",,,2013467.428,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2000","2000","EUR","Euro","0","units",,,4224840,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2001","2001","EUR","Euro","0","units",,,3367020,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2002","2002","EUR","Euro","0","units",,,5915000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2003","2003","EUR","Euro","0","units",,,2836000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2004","2004","EUR","Euro","0","units",,,1558000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2005","2005","EUR","Euro","0","units",,,1218000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,3978000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2007","2007","EUR","Euro","0","units",,,444000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2008","2008","EUR","Euro","0","units",,,23797,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2009","2009","EUR","Euro","0","units",,,33377,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","DEU","Germany","2010","2010","EUR","Euro","0","units",,,49682,,
"PSQU","Squid","LC","National Currency","KOR","Korea","1995","1995","KRW","Won","0","units",,,469744000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","1996","1996","KRW","Won","0","units",,,557154000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","1997","1997","KRW","Won","0","units",,,597985580000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","1998","1998","KRW","Won","0","units",,,412619550000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","1999","1999","KRW","Won","0","units",,,670633000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2000","2000","KRW","Won","0","units",,,430762000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2001","2001","KRW","Won","0","units",,,442094000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2002","2002","KRW","Won","0","units",,,417313000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2003","2003","KRW","Won","0","units",,,509163000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2004","2004","KRW","Won","0","units",,,520562000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2005","2005","KRW","Won","0","units",,,523700000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2006","2006","KRW","Won","0","units",,,522236000000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2007","2007","KRW","Won","0","units",,,395957474000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2008","2008","KRW","Won","0","units",,,410164367000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2009","2009","KRW","Won","0","units",,,454482519000,,
"PSQU","Squid","LC","National Currency","KOR","Korea","2010","2010","KRW","Won","0","units",,,672390284000,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","1995","1995","TONNE","Tonnes","0","units",,,197154,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","1996","1996","TONNE","Tonnes","0","units",,,136303,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","1997","1997","TONNE","Tonnes","0","units",,,136620,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","1998","1998","TONNE","Tonnes","0","units",,,154857,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","1999","1999","TONNE","Tonnes","0","units",,,159848,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2000","2000","TONNE","Tonnes","0","units",,,173325,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2001","2001","TONNE","Tonnes","0","units",,,180097,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2002","2002","TONNE","Tonnes","0","units",,,183812,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2003","2003","TONNE","Tonnes","0","units",,,161653,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2004","2004","TONNE","Tonnes","0","units",,,155803,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2005","2005","TONNE","Tonnes","0","units",,,118929,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2006","2006","TONNE","Tonnes","0","units",,,111434,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2007","2007","TONNE","Tonnes","0","units",,,126976,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2008","2008","TONNE","Tonnes","0","units",,,115557.8,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2009","2009","TONNE","Tonnes","0","units",,,115304.524,,
"PMAC","Mackerel","TON","Tonnes","NOR","Norway","2010","2010","TONNE","Tonnes","0","units",,,220550.8,,
"POTP","Other Pelagics","TON","Tonnes","NZL","New Zealand","2008","2008","TONNE","Tonnes","0","units",,,201,,
"POTP","Other Pelagics","TON","Tonnes","NZL","New Zealand","2009","2009","TONNE","Tonnes","0","units",,,263,,
"POTP","Other Pelagics","TON","Tonnes","NZL","New Zealand","2010","2010","TONNE","Tonnes","0","units",,,230,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","1995","1995","TONNE","Tonnes","0","units",,,284762,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","1996","1996","TONNE","Tonnes","0","units",,,233604.6,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","1997","1997","TONNE","Tonnes","0","units",,,213496,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","1998","1998","TONNE","Tonnes","0","units",,,230934,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","1999","1999","TONNE","Tonnes","0","units",,,242211,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2000","2000","TONNE","Tonnes","0","units",,,247684,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2001","2001","TONNE","Tonnes","0","units",,,243519,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2002","2002","TONNE","Tonnes","0","units",,,205373,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2003","2003","TONNE","Tonnes","0","units",,,207305,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2004","2004","TONNE","Tonnes","0","units",,,218301,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2005","2005","TONNE","Tonnes","0","units",,,232489,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2006","2006","TONNE","Tonnes","0","units",,,200147,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2007","2007","TONNE","Tonnes","0","units",,,158885,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2008","2008","TONNE","Tonnes","0","units",,,143827,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2009","2009","TONNE","Tonnes","0","units",,,132425,,
"PTOF","TOTAL FISH","TON","Tonnes","DNK","Denmark","2010","2010","TONNE","Tonnes","0","units",,,128740,,
"PALB","Albacore","TON","Tonnes","FRA","France","1996","1996","TONNE","Tonnes","0","units",,,4528,,
"PALB","Albacore","TON","Tonnes","FRA","France","1998","1998","TONNE","Tonnes","0","units",,,3443,,
"PALB","Albacore","TON","Tonnes","FRA","France","1999","1999","TONNE","Tonnes","0","units",,,7854,,
"PALB","Albacore","TON","Tonnes","FRA","France","2000","2000","TONNE","Tonnes","0","units",,,6266.608,,
"PALB","Albacore","TON","Tonnes","FRA","France","2001","2001","TONNE","Tonnes","0","units",,,6179.069,,
"PALB","Albacore","TON","Tonnes","FRA","France","2002","2002","TONNE","Tonnes","0","units",,,4306,,
"PALB","Albacore","TON","Tonnes","FRA","France","2003","2003","TONNE","Tonnes","0","units",,,3641,,
"PALB","Albacore","TON","Tonnes","FRA","France","2004","2004","TONNE","Tonnes","0","units",,,2536,,
