"SPEC","Species","UNIT","Measure","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","1995","1995","TONNE","Tonnes","0","units",,,3724,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","1996","1996","TONNE","Tonnes","0","units",,,2224,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","1997","1997","TONNE","Tonnes","0","units",,,2340,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","1999","1999","TONNE","Tonnes","0","units",,,2801,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2000","2000","TONNE","Tonnes","0","units",,,3741,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2001","2001","TONNE","Tonnes","0","units",,,3507,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2002","2002","TONNE","Tonnes","0","units",,,2304,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2003","2003","TONNE","Tonnes","0","units",,,1138,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2004","2004","TONNE","Tonnes","0","units",,,854,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2005","2005","TONNE","Tonnes","0","units",,,672,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2006","2006","TONNE","Tonnes","0","units",,,798,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2007","2007","TONNE","Tonnes","0","units",,,997,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2008","2008","TONNE","Tonnes","0","units",,,687,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2009","2009","TONNE","Tonnes","0","units",,,877,,
"PPLA","Plaice","TON","Tonnes","BEL","Belgium","2010","2010","TONNE","Tonnes","0","units",,,1176,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","1995","1995","TONNE","Tonnes","0","units",,,78075.483,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","1996","1996","TONNE","Tonnes","0","units",,,87327.224,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","1997","1997","TONNE","Tonnes","0","units",,,85976.034,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","1998","1998","TONNE","Tonnes","0","units",,,123660.441,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","1999","1999","TONNE","Tonnes","0","units",,,125347.253,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2000","2000","TONNE","Tonnes","0","units",,,139181.433,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2001","2001","TONNE","Tonnes","0","units",,,135041.092,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2002","2002","TONNE","Tonnes","0","units",,,103795.539,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2003","2003","TONNE","Tonnes","0","units",,,76544.913,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2004","2004","TONNE","Tonnes","0","units",,,59429.344,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2005","2005","TONNE","Tonnes","0","units",,,34591.694,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2006","2006","TONNE","Tonnes","0","units",,,32650.197,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2007","2007","TONNE","Tonnes","0","units",,,33529.06,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2008","2008","TONNE","Tonnes","0","units",,,37534.071,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2009","2009","TONNE","Tonnes","0","units",,,72043.906,,
"PMAC","Mackerel","TON","Tonnes","GBR","United Kingdom","2010","2010","TONNE","Tonnes","0","units",,,60793.206,,
"PPLA","Plaice","LC","National Currency","POL","Poland","2005","2005","PLN","Zloty","0","units",,,13000,,
"PPLA","Plaice","LC","National Currency","POL","Poland","2006","2006","PLN","Zloty","0","units",,,19000,,
"PPLA","Plaice","LC","National Currency","POL","Poland","2007","2007","PLN","Zloty","0","units",,,29000,,
"PPLA","Plaice","LC","National Currency","POL","Poland","2009","2009","PLN","Zloty","0","units",,,11627,,
"PPLA","Plaice","LC","National Currency","POL","Poland","2010","2010","PLN","Zloty","0","units",,,1650,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","1995","1995","TONNE","Tonnes","0","units",,,453,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","1996","1996","TONNE","Tonnes","0","units",,,3609,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","1997","1997","TONNE","Tonnes","0","units",,,131,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","1998","1998","TONNE","Tonnes","0","units",,,59,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","1999","1999","TONNE","Tonnes","0","units",,,929,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2000","2000","TONNE","Tonnes","0","units",,,135,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2001","2001","TONNE","Tonnes","0","units",,,176,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2002","2002","TONNE","Tonnes","0","units",,,1037,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2003","2003","TONNE","Tonnes","0","units",,,17,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2004","2004","TONNE","Tonnes","0","units",,,327,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2005","2005","TONNE","Tonnes","0","units",,,170,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2006","2006","TONNE","Tonnes","0","units",,,4185,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2007","2007","TONNE","Tonnes","0","units",,,2483,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2008","2008","TONNE","Tonnes","0","units",,,5263,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2009","2009","TONNE","Tonnes","0","units",,,6013,,
"PHOM","Horse Mackerel","TON","Tonnes","DNK","Denmark","2010","2010","TONNE","Tonnes","0","units",,,5886,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","1996","1996","TONNE","Tonnes","0","units",,,44.306,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","1997","1997","TONNE","Tonnes","0","units",,,120,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","1998","1998","TONNE","Tonnes","0","units",,,81.231,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","1999","1999","TONNE","Tonnes","0","units",,,48.94,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2000","2000","TONNE","Tonnes","0","units",,,178.5,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2001","2001","TONNE","Tonnes","0","units",,,49.4,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2002","2002","TONNE","Tonnes","0","units",,,181.9,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2003","2003","TONNE","Tonnes","0","units",,,113.3,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2004","2004","TONNE","Tonnes","0","units",,,284.1,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2005","2005","TONNE","Tonnes","0","units",,,477.7,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2006","2006","TONNE","Tonnes","0","units",,,377.9,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2007","2007","TONNE","Tonnes","0","units",,,364.2,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2008","2008","TONNE","Tonnes","0","units",,,35.4,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2009","2009","TONNE","Tonnes","0","units",,,370.7,,
"POTH","Other Groundfish","TON","Tonnes","PRT","Portugal","2010","2010","TONNE","Tonnes","0","units",,,280,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","1997","1997","TONNE","Tonnes","0","units",,,132,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","1998","1998","TONNE","Tonnes","0","units",,,73,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","1999","1999","TONNE","Tonnes","0","units",,,86,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2000","2000","TONNE","Tonnes","0","units",,,75,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2001","2001","TONNE","Tonnes","0","units",,,59,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2002","2002","TONNE","Tonnes","0","units",,,68,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2003","2003","TONNE","Tonnes","0","units",,,28,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2004","2004","TONNE","Tonnes","0","units",,,18,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2005","2005","TONNE","Tonnes","0","units",,,15,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2006","2006","TONNE","Tonnes","0","units",,,16,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2007","2007","TONNE","Tonnes","0","units",,,34,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2008","2008","TONNE","Tonnes","0","units",,,46,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2009","2009","TONNE","Tonnes","0","units",,,17,,
"POFT","Other Flatfish (incl. Turbot)","TON","Tonnes","SWE","Sweden","2010","2010","TONNE","Tonnes","0","units",,,12,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2000","2000","TONNE","Tonnes","0","units",,,210,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2001","2001","TONNE","Tonnes","0","units",,,399,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2002","2002","TONNE","Tonnes","0","units",,,503,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2003","2003","TONNE","Tonnes","0","units",,,1080,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2004","2004","TONNE","Tonnes","0","units",,,765,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2005","2005","TONNE","Tonnes","0","units",,,847,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2006","2006","TONNE","Tonnes","0","units",,,928,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2007","2007","TONNE","Tonnes","0","units",,,994,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2008","2008","TONNE","Tonnes","0","units",,,997,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2009","2009","TONNE","Tonnes","0","units",,,1036,,
"PTOM","TOTAL SHELLFISH AND MOLLUSCS","TON","Tonnes","NLD","Netherlands","2010","2010","TONNE","Tonnes","0","units",,,596,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","1995","1995","EUR","Euro","0","units",,,1990585.004,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","1996","1996","EUR","Euro","0","units",,,989095.164,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","1997","1997","EUR","Euro","0","units",,,753596.315,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","1999","1999","EUR","Euro","0","units",,,1153404.33,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2000","2000","EUR","Euro","0","units",,,798627.213,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2001","2001","EUR","Euro","0","units",,,1841700,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2002","2002","EUR","Euro","0","units",,,905000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2003","2003","EUR","Euro","0","units",,,1527000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2004","2004","EUR","Euro","0","units",,,1056000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2005","2005","EUR","Euro","0","units",,,1468000,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2006","2006","EUR","Euro","0","units",,,1683226,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2007","2007","EUR","Euro","0","units",,,2219474,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2008","2008","EUR","Euro","0","units",,,2721890,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2009","2009","EUR","Euro","0","units",,,2895376,,
"PTOC","TOTAL CRUSTACEANS","LC","National Currency","BEL","Belgium","2010","2010","EUR","Euro","0","units",,,3230946,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1995","1995","DKK","Danish Krone","0","units",,,25000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1996","1996","DKK","Danish Krone","0","units",,,87000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1997","1997","DKK","Danish Krone","0","units",,,188000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1998","1998","DKK","Danish Krone","0","units",,,60000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","1999","1999","DKK","Danish Krone","0","units",,,123000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2000","2000","DKK","Danish Krone","0","units",,,56000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2001","2001","DKK","Danish Krone","0","units",,,128000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2002","2002","DKK","Danish Krone","0","units",,,122000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2003","2003","DKK","Danish Krone","0","units",,,183000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2004","2004","DKK","Danish Krone","0","units",,,202000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2005","2005","DKK","Danish Krone","0","units",,,167000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2006","2006","DKK","Danish Krone","0","units",,,281000,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2007","2007","DKK","Danish Krone","0","units",,,212426,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2008","2008","DKK","Danish Krone","0","units",,,198722,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2009","2009","DKK","Danish Krone","0","units",,,78403,,
"PHAK","Hake","LC","National Currency","DNK","Denmark","2010","2010","DKK","Danish Krone","0","units",,,113772,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","1995","1995","GBP","Pound Sterling","0","units",,,274870,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","1996","1996","GBP","Pound Sterling","0","units",,,776290,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","1997","1997","GBP","Pound Sterling","0","units",,,257600,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","1998","1998","GBP","Pound Sterling","0","units",,,228200,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","1999","1999","GBP","Pound Sterling","0","units",,,1000073.25,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2000","2000","GBP","Pound Sterling","0","units",,,949103.12,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2001","2001","GBP","Pound Sterling","0","units",,,1165614.39,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2002","2002","GBP","Pound Sterling","0","units",,,941137.58,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2003","2003","GBP","Pound Sterling","0","units",,,1350847.497,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2004","2004","GBP","Pound Sterling","0","units",,,1324554.55,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2005","2005","GBP","Pound Sterling","0","units",,,914280.81,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2006","2006","GBP","Pound Sterling","0","units",,,1253000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2007","2007","GBP","Pound Sterling","0","units",,,624000,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2008","2008","GBP","Pound Sterling","0","units",,,76690,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2009","2009","GBP","Pound Sterling","0","units",,,181938.91,,
"PRED","Redfish (incl. Pacific Rockfish)","LC","National Currency","GBR","United Kingdom","2010","2010","GBP","Pound Sterling","0","units",,,86395.78,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2000","2000","EUR","Euro","0","units",,,3057,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2001","2001","EUR","Euro","0","units",,,3100,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2002","2002","EUR","Euro","0","units",,,3239282.37,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2003","2003","EUR","Euro","0","units",,,31900,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2004","2004","EUR","Euro","0","units",,,963262.252,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2005","2005","EUR","Euro","0","units",,,8326098.61,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2006","2006","EUR","Euro","0","units",,,1638770.838,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2007","2007","EUR","Euro","0","units",,,441000,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2008","2008","EUR","Euro","0","units",,,1899000,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2009","2009","EUR","Euro","0","units",,,523114.078,,
"POTC","Other Crustaceans","LC","National Currency","ESP","Spain","2010","2010","EUR","Euro","0","units",,,456290,,
"PLOB","Lobster (rock or European)","LC","National Currency","SWE","Sweden","2000","2000","SEK","Swedish Krona","0","units",,,35000,,
"PLOB","Lobster (rock or European)","LC","National Currency","SWE","Sweden","2001","2001","SEK","Swedish Krona","0","units",,,1000,,
"PLOB","Lobster (rock or European)","LC","National Currency","SWE","Sweden","2007","2007","SEK","Swedish Krona","0","units",,,9000,,
"PLOB","Lobster (rock or European)","LC","National Currency","SWE","Sweden","2008","2008","SEK","Swedish Krona","0","units",,,1000,,
"PLOB","Lobster (rock or European)","LC","National Currency","SWE","Sweden","2009","2009","SEK","Swedish Krona","0","units",,,1000,,
"PLOB","Lobster (rock or European)","LC","National Currency","SWE","Sweden","2010","2010","SEK","Swedish Krona","0","units",,,1000,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","1995","1995","TONNE","Tonnes","0","units",,,25931.001,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","1996","1996","TONNE","Tonnes","0","units",,,33057,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","1997","1997","TONNE","Tonnes","0","units",,,20141.5,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","1998","1998","TONNE","Tonnes","0","units",,,14318.134,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","1999","1999","TONNE","Tonnes","0","units",,,13218.821,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","2000","2000","TONNE","Tonnes","0","units",,,12923.326,,
"PGRT","GRAND TOTAL","TON","Tonnes","CAN","Canada","2001","2001","TONNE","Tonnes","0","units",,,11238.697,,
"PALB","Albacore","LC","National Currency","KOR","Korea","1997","1997","KRW","Won","0","units",,,1918800000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","1998","1998","KRW","Won","0","units",,,38093090000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","1999","1999","KRW","Won","0","units",,,2340000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2000","2000","KRW","Won","0","units",,,2053000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2001","2001","KRW","Won","0","units",,,5199000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2002","2002","KRW","Won","0","units",,,16679000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2003","2003","KRW","Won","0","units",,,8512000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2004","2004","KRW","Won","0","units",,,6339000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2005","2005","KRW","Won","0","units",,,7944000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2006","2006","KRW","Won","0","units",,,5212000000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2007","2007","KRW","Won","0","units",,,119640696,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2008","2008","KRW","Won","0","units",,,474319000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2009","2009","KRW","Won","0","units",,,244473000,,
"PALB","Albacore","LC","National Currency","KOR","Korea","2010","2010","KRW","Won","0","units",,,819632000,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2000","2000","TONNE","Tonnes","0","units",,,58,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2001","2001","TONNE","Tonnes","0","units",,,182,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2002","2002","TONNE","Tonnes","0","units",,,42,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2003","2003","TONNE","Tonnes","0","units",,,105,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2004","2004","TONNE","Tonnes","0","units",,,91,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2005","2005","TONNE","Tonnes","0","units",,,92,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2006","2006","TONNE","Tonnes","0","units",,,167,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2008","2008","TONNE","Tonnes","0","units",,,37,,
"PTOC","TOTAL CRUSTACEANS","TON","Tonnes","FRA","France","2009","2009","TONNE","Tonnes","0","units",,,25,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","1995","1995","NOK","Norwegian Krone","0","units",,,10652000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","1996","1996","NOK","Norwegian Krone","0","units",,,6764000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","1997","1997","NOK","Norwegian Krone","0","units",,,13742000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","1998","1998","NOK","Norwegian Krone","0","units",,,14282000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","1999","1999","NOK","Norwegian Krone","0","units",,,22248000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2000","2000","NOK","Norwegian Krone","0","units",,,15007000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2001","2001","NOK","Norwegian Krone","0","units",,,12744000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2002","2002","NOK","Norwegian Krone","0","units",,,22620000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2003","2003","NOK","Norwegian Krone","0","units",,,36225000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2004","2004","NOK","Norwegian Krone","0","units",,,27200000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2005","2005","NOK","Norwegian Krone","0","units",,,23169000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2006","2006","NOK","Norwegian Krone","0","units",,,18647000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2007","2007","NOK","Norwegian Krone","0","units",,,29814000,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2008","2008","NOK","Norwegian Krone","0","units",,,31055600,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2009","2009","NOK","Norwegian Krone","0","units",,,36895901.2,,
"PCOD","Cod (Atlantic and Pacific)","LC","National Currency","NOR","Norway","2010","2010","NOK","Norwegian Krone","0","units",,,29159320,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","1995","1995","EUR","Euro","0","units",,,51129.188,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","1997","1997","EUR","Euro","0","units",,,1635111.436,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","1998","1998","EUR","Euro","0","units",,,427951.305,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","1999","1999","EUR","Euro","0","units",,,427951.305,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2000","2000","EUR","Euro","0","units",,,146370,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2001","2001","EUR","Euro","0","units",,,45390,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2002","2002","EUR","Euro","0","units",,,541000,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2003","2003","EUR","Euro","0","units",,,38000,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2004","2004","EUR","Euro","0","units",,,1751000,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2005","2005","EUR","Euro","0","units",,,2270000,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2006","2006","EUR","Euro","0","units",,,2351000,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2007","2007","EUR","Euro","0","units",,,2646000,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2008","2008","EUR","Euro","0","units",,,59296,,
"POTC","Other Crustaceans","LC","National Currency","DEU","Germany","2010","2010","EUR","Euro","0","units",,,1878481.9,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","1998","1998","SEK","Swedish Krona","0","units",,,259000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","1999","1999","SEK","Swedish Krona","0","units",,,429000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2000","2000","SEK","Swedish Krona","0","units",,,555000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2001","2001","SEK","Swedish Krona","0","units",,,339000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2003","2003","SEK","Swedish Krona","0","units",,,157000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2004","2004","SEK","Swedish Krona","0","units",,,139000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2005","2005","SEK","Swedish Krona","0","units",,,255000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2006","2006","SEK","Swedish Krona","0","units",,,137000,,
"PHAL","Halibut","LC","National Currency","SWE","Sweden","2007","2007","SEK","Swedish Krona","0","units",,,292000,,
