"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Flounders, halibuts, soles","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","9,531,447",""
"1992","Total","Flounders, halibuts, soles","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","2,935",""
"1992","Total","Flounders, halibuts, soles","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","3,248",""
"1992","Total","Cods, hakes, haddocks","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","40,057,197",""
"1992","Total","Cods, hakes, haddocks","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","30,070",""
"1992","Total","Cods, hakes, haddocks","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,332",""
"1992","Total","Miscellaneous coastal fishes","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Miscellaneous coastal fishes","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Miscellaneous coastal fishes","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Miscellaneous demersal fishes","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","45,811,389",""
"1992","Total","Miscellaneous demersal fishes","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","31,133",""
"1992","Total","Miscellaneous demersal fishes","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,471",""
"1992","Total","Herrings, sardines, anchovies","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","11,318,413",""
"1992","Total","Herrings, sardines, anchovies","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","34,602",""
"1992","Total","Herrings, sardines, anchovies","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","327",""
"1992","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Tunas, bonitos, billfishes","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","10,321,904",""
"1992","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","32,136",""
"1992","Total","Miscellaneous pelagic fishes","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","321",""
"1992","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","36,249",""
"1992","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","54",""
"1992","Total","Sharks, rays, chimaeras","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","669",""
"1992","Total","Marine fishes not identified","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","14,283,167",""
"1992","Total","Marine fishes not identified","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","8,532",""
"1992","Total","Marine fishes not identified","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,674",""
"1992","Total","Crustaceans","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","16,380,923",""
"1992","Total","Crustaceans","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","7,717",""
"1992","Total","Crustaceans","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","2,123",""
"1992","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","14,565",""
"1992","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","8",""
"1992","Total","Crabs, sea-spiders","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,892",""
"1992","Total","Lobsters, spiny-rock lobsters","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","18,248",""
"1992","Total","Lobsters, spiny-rock lobsters","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","2",""
"1992","Total","Lobsters, spiny-rock lobsters","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","7,934",""
"1992","Total","Shrimps, prawns","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Shrimps, prawns","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Shrimps, prawns","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Miscellaneous marine crustaceans","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","16,348,110",""
"1992","Total","Miscellaneous marine crustaceans","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","7,707",""
"1992","Total","Miscellaneous marine crustaceans","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","2,121",""
"1992","Total","Molluscs","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","11,251,786",""
"1992","Total","Molluscs","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","51,234",""
"1992","Total","Molluscs","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","220",""
"1992","Total","Mussels","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","11,085,548",""
"1992","Total","Mussels","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","50,794",""
"1992","Total","Mussels","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","218",""
"1992","Total","Scallops, pectens","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Scallops, pectens","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Scallops, pectens","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Squids, cuttlefishes, octopuses","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":","z"
"1992","Total","Squids, cuttlefishes, octopuses","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":","z"
"1992","Total","Squids, cuttlefishes, octopuses","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Miscellaneous marine molluscs","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","166,238",""
"1992","Total","Miscellaneous marine molluscs","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","440",""
"1992","Total","Miscellaneous marine molluscs","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","378",""
"1992","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Anglerfishes nei - Lophiidae","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Anglerfishes nei - Lophiidae","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Anglerfishes nei - Lophiidae","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Greater argentine - Argentina silus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Argentine - Argentina sphyraena","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Argentine - Argentina sphyraena","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Argentine - Argentina sphyraena","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Blue ling - Molva dypterygia","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Brill - Scophthalmus rhombus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
