"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1999","Total","Aquatic plants","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Aquatic plants","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Brown seaweeds","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Brown seaweeds","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Brown seaweeds","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Red seaweeds","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Red seaweeds","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Red seaweeds","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Miscellaneous aquatic plants","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Miscellaneous aquatic plants","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Miscellaneous aquatic plants","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Angelshark - Squatina squatina","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Angelshark - Squatina squatina","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Angelshark - Squatina squatina","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Bigscale anchovy - Anchovia macrolepidota","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Bigscale anchovy - Anchovia macrolepidota","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Bigscale anchovy - Anchovia macrolepidota","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Common jellyfish - Aurelia aurita","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Common jellyfish - Aurelia aurita","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Common jellyfish - Aurelia aurita","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Albacore - Thunnus alalunga","All presentation forms","Human consumption","Euro","France","12,457,643",""
"1999","Total","Albacore - Thunnus alalunga","All presentation forms","Human consumption","Tonnes product weight","France","5,717",""
"1999","Total","Albacore - Thunnus alalunga","All presentation forms","Human consumption","Euro/Tonne","France","2,179",""
"1999","Total","Alfonsinos nei - Beryx spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Alfonsinos nei - Beryx spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Alfonsinos nei - Beryx spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Silvertip shark - Carcharhinus albimarginatus","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Silvertip shark - Carcharhinus albimarginatus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Silvertip shark - Carcharhinus albimarginatus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Thresher - Alopias vulpinus","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Thresher - Alopias vulpinus","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Thresher - Alopias vulpinus","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Greater amberjack - Seriola dumerili","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Greater amberjack - Seriola dumerili","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Greater amberjack - Seriola dumerili","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Amberjacks nei - Seriola spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Amberjacks nei - Seriola spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Amberjacks nei - Seriola spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro","France","39,614,662",""
"1999","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Tonnes product weight","France","24,314",""
"1999","Total","European anchovy - Engraulis encrasicolus","All presentation forms","Human consumption","Euro/Tonne","France","1,629",""
"1999","Total","Annular seabream - Diplodus annularis","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Annular seabream - Diplodus annularis","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Annular seabream - Diplodus annularis","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Blue antimora - Antimora rostrata","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Blue antimora - Antimora rostrata","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Blue antimora - Antimora rostrata","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Deep-water catsharks - Apristurus spp","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Deep-water catsharks - Apristurus spp","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Deep-water catsharks - Apristurus spp","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Sturgeon - Acipenser sturio","All presentation forms","Human consumption","Euro","France",":",""
"1999","Total","Sturgeon - Acipenser sturio","All presentation forms","Human consumption","Tonnes product weight","France",":",""
"1999","Total","Sturgeon - Acipenser sturio","All presentation forms","Human consumption","Euro/Tonne","France",":",""
"1999","Total","Blue and red shrimp - Aristeus antennatus","All presentation forms","Human consumption","Euro","France",":",""
