"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Atlantic cod - Gadus morhua","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","European conger - Conger conger","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Euro","Belgium","71,518",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Tonnes product weight","Belgium","75",""
"1992","Total","Edible crab - Cancer pagurus","All presentation forms","Human consumption","Euro/Tonne","Belgium","960",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Euro","Belgium","1,746",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Tonnes product weight","Belgium","2",""
"1992","Total","Marine crustaceans nei - Crustacea","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,091",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Common shrimp - Crangon crangon","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Common cuttlefish - Sepia officinalis","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Common cuttlefish - Sepia officinalis","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Common cuttlefish - Sepia officinalis","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Cuttlefish, Bobtail squids, nei - Sepiidae, Sepiolidae","All presentation forms","Human consumption","Euro","Belgium","117,496",""
"1992","Total","Cuttlefish, Bobtail squids, nei - Sepiidae, Sepiolidae","All presentation forms","Human consumption","Tonnes product weight","Belgium","150",""
"1992","Total","Cuttlefish, Bobtail squids, nei - Sepiidae, Sepiolidae","All presentation forms","Human consumption","Euro/Tonne","Belgium","785",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Euro","Belgium","345,431",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Tonnes product weight","Belgium","494",""
"1992","Total","Common dab - Limanda limanda","All presentation forms","Human consumption","Euro/Tonne","Belgium","699",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Picked dogfish - Squalus acanthias","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Euro","Belgium","295,246",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Tonnes product weight","Belgium","400",""
"1992","Total","Dogfishes nei - Squalus spp","All presentation forms","Human consumption","Euro/Tonne","Belgium","738",""
"1992","Total","Demersal percomorphs nei - Perciformes","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","Demersal percomorphs nei - Perciformes","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","Demersal percomorphs nei - Perciformes","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Belgium","1,013,306",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Belgium","880",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Belgium","1,152",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Belgium",":",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Belgium",":",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Belgium",":",""
"1992","Total","Grey gurnard - Eutrigla gurnardus","All presentation forms","Human consumption","Euro","Belgium",":",""
